threshold,space_id,source_similarity_cluster_id,source_similarity_cluster_size,source_similarity_cluster_weight,source_shingles,similarity_eligible,source_similarity_basis
0.85,DoctorHolly/BIO_Tutor_Chatbot,unique:DoctorHolly/BIO_Tutor_Chatbot,1,1.0,315,True,token_jaccard_single_linkage
0.85,doudoug1/educational-chatbot,unique:doudoug1/educational-chatbot,1,1.0,578,True,token_jaccard_single_linkage
0.85,DroolingPanda/teachingAssistant,unique:DroolingPanda/teachingAssistant,1,1.0,942,True,token_jaccard_single_linkage
0.85,echarif/education_chatbot,unique:echarif/education_chatbot,1,1.0,1855,True,token_jaccard_single_linkage
0.85,Ehtisham-84/Study-Assistant,unique:Ehtisham-84/Study-Assistant,1,1.0,1071,True,token_jaccard_single_linkage
0.85,ekantabanik/Tutor_Ai,unique:ekantabanik/Tutor_Ai,1,1.0,1442,True,token_jaccard_single_linkage
0.85,ekerin/german-tutor-chatbot-v2,unique:ekerin/german-tutor-chatbot-v2,1,1.0,853,True,token_jaccard_single_linkage
0.85,elsi29/Quiz-Generator-NLP,unique:elsi29/Quiz-Generator-NLP,1,1.0,1093,True,token_jaccard_single_linkage
0.85,elsi29/Quiz-Generator-TextPy,unique:elsi29/Quiz-Generator-TextPy,1,1.0,1314,True,token_jaccard_single_linkage
0.85,emanramadan/Tutor_Chatbot,f0335b245dcc2d11836efa5780a63c5ea853c26031c68353f6dfc598f778d893,2,0.5,391,True,token_jaccard_single_linkage
0.85,emanramadan/Tutor_Chatbot_,f0335b245dcc2d11836efa5780a63c5ea853c26031c68353f6dfc598f778d893,2,0.5,396,True,token_jaccard_single_linkage
0.85,emashahzad/StudyAssistant,b0efeaab801fcf2ab387fa274a027ddda41e3f6ad3581f66f4209f09d32652bc,2,0.5,949,True,token_jaccard_single_linkage
0.85,nishayaseen001/StudyAssistant,b0efeaab801fcf2ab387fa274a027ddda41e3f6ad3581f66f4209f09d32652bc,2,0.5,949,True,token_jaccard_single_linkage
0.85,engrsalman/Educational-AI-Chatbot,unique:engrsalman/Educational-AI-Chatbot,1,1.0,301,True,token_jaccard_single_linkage
0.85,eoinmcg/ai_tutor,198a465e173c0cc7f6a539762d86efacedc7ed10f1bffa498ae1b1a4953bfd40,2,0.5,589,True,token_jaccard_single_linkage
0.85,marty331/AI_Tutor,198a465e173c0cc7f6a539762d86efacedc7ed10f1bffa498ae1b1a4953bfd40,2,0.5,585,True,token_jaccard_single_linkage
0.85,fabeha-raheel/ai_study_assistant,unique:fabeha-raheel/ai_study_assistant,1,1.0,890,True,token_jaccard_single_linkage
0.85,fahadsiddiqui337/AI-education-chatbot,unique:fahadsiddiqui337/AI-education-chatbot,1,1.0,137,True,token_jaccard_single_linkage
0.85,Faiz3399/Ai-tutor-assistant,unique:Faiz3399/Ai-tutor-assistant,1,1.0,364,True,token_jaccard_single_linkage
0.85,Fatma033/Educational-Chatbot,unique:Fatma033/Educational-Chatbot,1,1.0,538,True,token_jaccard_single_linkage
0.85,fatymah12/AI_Quiz_Generator,unique:fatymah12/AI_Quiz_Generator,1,1.0,465,True,token_jaccard_single_linkage
0.85,Felrose/trisem-lesson-plan-generator,e63b29abec6c74a39b549184dd77e89325233c626d12241fc323a3ef9b7fdec4,2,0.5,1331,True,token_jaccard_single_linkage
0.85,Felrose/trisem-lesson-plan-generator-ENGLISH-LINK2,e63b29abec6c74a39b549184dd77e89325233c626d12241fc323a3ef9b7fdec4,2,0.5,1331,True,token_jaccard_single_linkage
0.85,firobeid/AI_Tutor,unique:firobeid/AI_Tutor,1,1.0,0,False,insufficient_source_shingles
0.85,fizailyas783/smart-study-assistant,unique:fizailyas783/smart-study-assistant,1,1.0,812,True,token_jaccard_single_linkage
0.85,flexfitfury9/ai-educational-platform,unique:flexfitfury9/ai-educational-platform,1,1.0,5006,True,token_jaccard_single_linkage
0.85,flexfitfury9/Ai_educational_platform,unique:flexfitfury9/Ai_educational_platform,1,1.0,1672,True,token_jaccard_single_linkage
0.85,gaurav9821/AI-language-Tutor,unique:gaurav9821/AI-language-Tutor,1,1.0,95,True,token_jaccard_single_linkage
0.85,geekaijosh/Agent_AI_Tutor,unique:geekaijosh/Agent_AI_Tutor,1,1.0,781,True,token_jaccard_single_linkage
0.85,Gimgaru/finalproject_aitutor,unique:Gimgaru/finalproject_aitutor,1,1.0,1393,True,token_jaccard_single_linkage
0.85,gneya/educational_chatbot,unique:gneya/educational_chatbot,1,1.0,688,True,token_jaccard_single_linkage
0.85,gobikrishna87/TechBytz-AI-Tutor,unique:gobikrishna87/TechBytz-AI-Tutor,1,1.0,151,True,token_jaccard_single_linkage
0.85,GoIpKrIsHnA/studyAssistantAI,unique:GoIpKrIsHnA/studyAssistantAI,1,1.0,169,True,token_jaccard_single_linkage
0.85,google/rad_learning_companion,unique:google/rad_learning_companion,1,1.0,2968,True,token_jaccard_single_linkage
0.85,gouravbathla/Language_Tutor,unique:gouravbathla/Language_Tutor,1,1.0,1605,True,token_jaccard_single_linkage
0.85,gr3g0r-i/quiz-generator,unique:gr3g0r-i/quiz-generator,1,1.0,153,True,token_jaccard_single_linkage
0.85,guddolla/ai.tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.85,guddolla/AI_TUTOR,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.85,Jangasathwika/ai.tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.85,phanisrigandla/AI_Tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.85,Gungz/quiz-generator-baidu-ernie,unique:Gungz/quiz-generator-baidu-ernie,1,1.0,1078,True,token_jaccard_single_linkage
0.85,habiba-elshrkawy/quiz-generator,unique:habiba-elshrkawy/quiz-generator,1,1.0,2903,True,token_jaccard_single_linkage
0.85,hackmisty123/hack-misty-ai-tutor,unique:hackmisty123/hack-misty-ai-tutor,1,1.0,10463,True,token_jaccard_single_linkage
0.85,Hafeezaqsa01/Quiz_generator,unique:Hafeezaqsa01/Quiz_generator,1,1.0,0,False,insufficient_source_shingles
0.85,Hafsah-Fatima/Programming_Tutor_Chatbot,unique:Hafsah-Fatima/Programming_Tutor_Chatbot,1,1.0,164,True,token_jaccard_single_linkage
0.85,Hafsah-Fatima/Programming_Tutor_Chatbot_0.2,unique:Hafsah-Fatima/Programming_Tutor_Chatbot_0.2,1,1.0,166,True,token_jaccard_single_linkage
0.85,haiderijaz/mock-quiz-generator,unique:haiderijaz/mock-quiz-generator,1,1.0,820,True,token_jaccard_single_linkage
0.85,Hardik2704/Teaching_Assistant,unique:Hardik2704/Teaching_Assistant,1,1.0,413,True,token_jaccard_single_linkage
0.85,Hareesh221/30-day-course-generator,unique:Hareesh221/30-day-course-generator,1,1.0,192,True,token_jaccard_single_linkage
0.85,harikagajjala/AI_TUTOR,unique:harikagajjala/AI_TUTOR,1,1.0,141,True,token_jaccard_single_linkage
0.85,Hariprasaadh/QuizGenerator,unique:Hariprasaadh/QuizGenerator,1,1.0,605,True,token_jaccard_single_linkage
0.85,HarryPotter1o1/Study_Assistant,unique:HarryPotter1o1/Study_Assistant,1,1.0,761,True,token_jaccard_single_linkage
0.85,harsha17v/StudyAssistant,243bc88de522c9909545d56e197fad33cdf5b33f9d58440fbd811590c461aeb4,4,0.25,315,True,token_jaccard_single_linkage
0.85,lekhankolla/StudyAssistant,243bc88de522c9909545d56e197fad33cdf5b33f9d58440fbd811590c461aeb4,4,0.25,315,True,token_jaccard_single_linkage
0.85,SaiAbhiYaswanth/study_assistant,243bc88de522c9909545d56e197fad33cdf5b33f9d58440fbd811590c461aeb4,4,0.25,315,True,token_jaccard_single_linkage
0.85,theSriram/StudyAssistant,243bc88de522c9909545d56e197fad33cdf5b33f9d58440fbd811590c461aeb4,4,0.25,315,True,token_jaccard_single_linkage
0.85,Harsha855/StudyAssistant,unique:Harsha855/StudyAssistant,1,1.0,161,True,token_jaccard_single_linkage
0.85,harshj0506/teachingAssistant,unique:harshj0506/teachingAssistant,1,1.0,730,True,token_jaccard_single_linkage
0.85,HemanthRaj/Socratic-AI-Tutor-Model,unique:HemanthRaj/Socratic-AI-Tutor-Model,1,1.0,301,True,token_jaccard_single_linkage
0.85,HemanthRaj/socratic-tutor-embedder,unique:HemanthRaj/socratic-tutor-embedder,1,1.0,155,True,token_jaccard_single_linkage
0.85,HumeraAI/lesson-plan-generator,c2bd87f3627b14d18d1082a07a14b2173585292a291758f1d210f96e551d02f3,2,0.5,319,True,token_jaccard_single_linkage
0.85,Junaidblr/lesson-plan-generator,c2bd87f3627b14d18d1082a07a14b2173585292a291758f1d210f96e551d02f3,2,0.5,319,True,token_jaccard_single_linkage
0.85,HumeraAI/quiz-generator-from-PDF,unique:HumeraAI/quiz-generator-from-PDF,1,1.0,574,True,token_jaccard_single_linkage
0.85,hussainzaidi/AI-Teaching-Assistant,unique:hussainzaidi/AI-Teaching-Assistant,1,1.0,1044,True,token_jaccard_single_linkage
0.85,husseinhug321/Study-Buddy-AI-Learning-Assistant,unique:husseinhug321/Study-Buddy-AI-Learning-Assistant,1,1.0,681,True,token_jaccard_single_linkage
0.85,hyder-ali/ai_tutor,unique:hyder-ali/ai_tutor,1,1.0,218,True,token_jaccard_single_linkage
0.85,iamyash222/studyAssistant,unique:iamyash222/studyAssistant,1,1.0,163,True,token_jaccard_single_linkage
0.85,ifaundezf/estudiapp-quiz-generator,unique:ifaundezf/estudiapp-quiz-generator,1,1.0,211,True,token_jaccard_single_linkage
0.85,iju123/Quiz_Generator,unique:iju123/Quiz_Generator,1,1.0,170,True,token_jaccard_single_linkage
0.85,ilangs/AI_Math_Tutor,unique:ilangs/AI_Math_Tutor,1,1.0,3381,True,token_jaccard_single_linkage
0.85,ilsa15/educational_chatbot,unique:ilsa15/educational_chatbot,1,1.0,228,True,token_jaccard_single_linkage
0.85,Imsachinsingh00/education_chatbot,unique:Imsachinsingh00/education_chatbot,1,1.0,275,True,token_jaccard_single_linkage
0.85,ishanmm0410/rag-quiz-generator,unique:ishanmm0410/rag-quiz-generator,1,1.0,3694,True,token_jaccard_single_linkage
0.85,isreyas/Study_Assistant,unique:isreyas/Study_Assistant,1,1.0,210,True,token_jaccard_single_linkage
0.85,itsh4r01/AI-Quiz-Generator,unique:itsh4r01/AI-Quiz-Generator,1,1.0,91,True,token_jaccard_single_linkage
0.85,Jainish210705/Quiz_Generator,unique:Jainish210705/Quiz_Generator,1,1.0,1397,True,token_jaccard_single_linkage
0.85,Janakimeena/RAG-Base-Educational-Chatbot,unique:Janakimeena/RAG-Base-Educational-Chatbot,1,1.0,3602,True,token_jaccard_single_linkage
0.85,Jangasathwika/aitutor,unique:Jangasathwika/aitutor,1,1.0,429,True,token_jaccard_single_linkage
0.85,Jayadityasahu/my-study-assistant,unique:Jayadityasahu/my-study-assistant,1,1.0,233,True,token_jaccard_single_linkage
0.85,jayeshjachak/Study_Assistant,unique:jayeshjachak/Study_Assistant,1,1.0,284,True,token_jaccard_single_linkage
0.85,jdbolter/language-tutor,unique:jdbolter/language-tutor,1,1.0,262,True,token_jaccard_single_linkage
0.85,jee-ai-tutor/jee-ai-tutor-app,unique:jee-ai-tutor/jee-ai-tutor-app,1,1.0,99,True,token_jaccard_single_linkage
0.85,jenny-yuu/english-teaching-assistant,unique:jenny-yuu/english-teaching-assistant,1,1.0,1028,True,token_jaccard_single_linkage
0.85,jeyabala2905/12th-biology-ai-tutor,unique:jeyabala2905/12th-biology-ai-tutor,1,1.0,295,True,token_jaccard_single_linkage
0.85,jimmyyzz/Quiz_Generator,unique:jimmyyzz/Quiz_Generator,1,1.0,1049,True,token_jaccard_single_linkage
0.85,jlazoflores/Language_Tutor,unique:jlazoflores/Language_Tutor,1,1.0,1870,True,token_jaccard_single_linkage
0.85,john-supplychain/cpim-ai-tutor,unique:john-supplychain/cpim-ai-tutor,1,1.0,1387,True,token_jaccard_single_linkage
0.85,jonowrenn/cs-study-assistant,unique:jonowrenn/cs-study-assistant,1,1.0,446,True,token_jaccard_single_linkage
0.85,Josebert/JR_Quiz_Generator,unique:Josebert/JR_Quiz_Generator,1,1.0,357,True,token_jaccard_single_linkage
0.85,JPPD/Tutor-fisica-abp-chatbot,unique:JPPD/Tutor-fisica-abp-chatbot,1,1.0,345,True,token_jaccard_single_linkage
0.85,jsilbersky/AI-language-tutor,unique:jsilbersky/AI-language-tutor,1,1.0,178,True,token_jaccard_single_linkage
0.85,JulsdL/AI-Notebook-Tutor,unique:JulsdL/AI-Notebook-Tutor,1,1.0,1732,True,token_jaccard_single_linkage
0.85,jyoti210303/quiz-question-generator,unique:jyoti210303/quiz-question-generator,1,1.0,67,True,token_jaccard_single_linkage
0.85,KaifKohari/ai-math-tutor,unique:KaifKohari/ai-math-tutor,1,1.0,583,True,token_jaccard_single_linkage
0.85,kalai1915/AI-Tutor-Image-Gen,unique:kalai1915/AI-Tutor-Image-Gen,1,1.0,111,True,token_jaccard_single_linkage
0.85,kanagaraj/StudyAssistant,unique:kanagaraj/StudyAssistant,1,1.0,216,True,token_jaccard_single_linkage
0.85,Kanharamgurjar/Study_assistant_model,unique:Kanharamgurjar/Study_assistant_model,1,1.0,459,True,token_jaccard_single_linkage
0.85,karibubybsf/ai_tutor,unique:karibubybsf/ai_tutor,1,1.0,354,True,token_jaccard_single_linkage
0.85,karibubybsf/ai_tutor_v2,unique:karibubybsf/ai_tutor_v2,1,1.0,979,True,token_jaccard_single_linkage
0.85,karibubybsf/ai_tutor_v3,unique:karibubybsf/ai_tutor_v3,1,1.0,966,True,token_jaccard_single_linkage
0.85,KashishM/study_assistant,unique:KashishM/study_assistant,1,1.0,2617,True,token_jaccard_single_linkage
0.85,KashTheDev123/Accounting-Tutor-AI,unique:KashTheDev123/Accounting-Tutor-AI,1,1.0,108,True,token_jaccard_single_linkage
0.85,kastan/ai-teaching-assistant,f47c9564c22e818af4211ae132404bc9fdeb9d488c184649da0a4d712864c258,2,0.5,2552,True,token_jaccard_single_linkage
0.85,kastan/ai-teaching-assistant-beta,f47c9564c22e818af4211ae132404bc9fdeb9d488c184649da0a4d712864c258,2,0.5,2544,True,token_jaccard_single_linkage
0.85,Kaveri2109/rag-teaching-assistant,unique:Kaveri2109/rag-teaching-assistant,1,1.0,906,True,token_jaccard_single_linkage
0.85,Kavya-Thakar/ai-teaching-assistant-v2,unique:Kavya-Thakar/ai-teaching-assistant-v2,1,1.0,4059,True,token_jaccard_single_linkage
0.85,kavyasri0821/AI_Converstational_Data_Science_Tutor,unique:kavyasri0821/AI_Converstational_Data_Science_Tutor,1,1.0,336,True,token_jaccard_single_linkage
0.85,ke955/smm2-course-generator,unique:ke955/smm2-course-generator,1,1.0,3142,True,token_jaccard_single_linkage
0.85,Keerthana96/bridge_course_generator,unique:Keerthana96/bridge_course_generator,1,1.0,187,True,token_jaccard_single_linkage
0.85,khankashif/education_assistant_chatbot,unique:khankashif/education_assistant_chatbot,1,1.0,173,True,token_jaccard_single_linkage
0.85,Khanmx99/Pak-Angels-AI-Tutor,unique:Khanmx99/Pak-Angels-AI-Tutor,1,1.0,1919,True,token_jaccard_single_linkage
0.85,KhansaAQureshi/AI_Tutor,unique:KhansaAQureshi/AI_Tutor,1,1.0,184,True,token_jaccard_single_linkage
0.85,kinely/Study-Assistant,unique:kinely/Study-Assistant,1,1.0,680,True,token_jaccard_single_linkage
0.85,king011/AI-quiz-generator,unique:king011/AI-quiz-generator,1,1.0,737,True,token_jaccard_single_linkage
0.85,kodamkarthik281/AI_Conversational_Tutor,unique:kodamkarthik281/AI_Conversational_Tutor,1,1.0,440,True,token_jaccard_single_linkage
0.85,kollalekhan/StudyAssistant,unique:kollalekhan/StudyAssistant,1,1.0,401,True,token_jaccard_single_linkage
0.85,kousarshaik/AI_TUTOR,c5e6834b8b16014936bf67ca662926106a539d0fb585f34f7f97b82f6c322246,2,0.5,156,True,token_jaccard_single_linkage
0.85,SanaBegum23/AI_tutor,c5e6834b8b16014936bf67ca662926106a539d0fb585f34f7f97b82f6c322246,2,0.5,161,True,token_jaccard_single_linkage
0.85,kr1shnasharma/academic-tutor-ai,unique:kr1shnasharma/academic-tutor-ai,1,1.0,7029,True,token_jaccard_single_linkage
0.85,kr1shnasharma/swp1-academic-ai-tutor,unique:kr1shnasharma/swp1-academic-ai-tutor,1,1.0,561,True,token_jaccard_single_linkage
0.85,krishala/TutorChatbot,unique:krishala/TutorChatbot,1,1.0,798,True,token_jaccard_single_linkage
0.85,Krishna-108/study-assistant,unique:Krishna-108/study-assistant,1,1.0,248,True,token_jaccard_single_linkage
0.85,krishnachaithanya26/StudyAssistant,unique:krishnachaithanya26/StudyAssistant,1,1.0,173,True,token_jaccard_single_linkage
0.85,Krishnajha18/StudyAssistant,unique:Krishnajha18/StudyAssistant,1,1.0,405,True,token_jaccard_single_linkage
0.85,KSaiManikanta/Ai_Data-Science_Tutor,unique:KSaiManikanta/Ai_Data-Science_Tutor,1,1.0,178,True,token_jaccard_single_linkage
0.85,KunalGupta1212/Quiz-generator,unique:KunalGupta1212/Quiz-generator,1,1.0,957,True,token_jaccard_single_linkage
0.85,kunalhugface/Football_Tutor_Chatbot,unique:kunalhugface/Football_Tutor_Chatbot,1,1.0,1982,True,token_jaccard_single_linkage
0.85,Lesterchia1/FPOC2_AI-Tutor_Chatbot,unique:Lesterchia1/FPOC2_AI-Tutor_Chatbot,1,1.0,2220,True,token_jaccard_single_linkage
0.85,Lipely/FYP-lesson-plan-generator,unique:Lipely/FYP-lesson-plan-generator,1,1.0,4165,True,token_jaccard_single_linkage
0.85,louiecerv/problem_solving_ai_tutor,unique:louiecerv/problem_solving_ai_tutor,1,1.0,582,True,token_jaccard_single_linkage
0.85,LoveJesus/biblical-language-tutor-chirho,unique:LoveJesus/biblical-language-tutor-chirho,1,1.0,1057,True,token_jaccard_single_linkage
0.85,LSATAdaptiveTutor/chatbot_tutor,unique:LSATAdaptiveTutor/chatbot_tutor,1,1.0,1539,True,token_jaccard_single_linkage
0.85,lynnnnrz/ai-teaching-assistant,a2359c7ad08e2533633d7efe61017373ff8178d9e9671c21fd1913051e9f2d74,2,0.5,6078,True,token_jaccard_single_linkage
0.85,roxqtang/ai-teaching-assistant,a2359c7ad08e2533633d7efe61017373ff8178d9e9671c21fd1913051e9f2d74,2,0.5,6078,True,token_jaccard_single_linkage
0.85,lynnnnrz/ai_teaching_assistant,unique:lynnnnrz/ai_teaching_assistant,1,1.0,4680,True,token_jaccard_single_linkage
0.85,Madni2025/MDCAT-AI-TUTOR,unique:Madni2025/MDCAT-AI-TUTOR,1,1.0,193,True,token_jaccard_single_linkage
0.85,Madni2025/MDCAT_AI_TUTOR,unique:Madni2025/MDCAT_AI_TUTOR,1,1.0,235,True,token_jaccard_single_linkage
0.85,maheshj90/StudyAssistant,unique:maheshj90/StudyAssistant,1,1.0,171,True,token_jaccard_single_linkage
0.85,ManarMagdy6/Professional-Quiz-Generator,unique:ManarMagdy6/Professional-Quiz-Generator,1,1.0,435,True,token_jaccard_single_linkage
0.85,Mani-krishna/StudyAssistant,unique:Mani-krishna/StudyAssistant,1,1.0,317,True,token_jaccard_single_linkage
0.85,Manikanta2793/my-study-assistant,unique:Manikanta2793/my-study-assistant,1,1.0,0,False,insufficient_source_shingles
0.85,Maram-almasary/AI_Study_Assistant,unique:Maram-almasary/AI_Study_Assistant,1,1.0,937,True,token_jaccard_single_linkage
0.85,maria355/Ai_teaching_assistant,unique:maria355/Ai_teaching_assistant,1,1.0,1462,True,token_jaccard_single_linkage
0.85,maria355/Quiz-Generator,unique:maria355/Quiz-Generator,1,1.0,479,True,token_jaccard_single_linkage
0.85,Masterlew/math-tutor-chatbot,unique:Masterlew/math-tutor-chatbot,1,1.0,1836,True,token_jaccard_single_linkage
0.85,mayankjen/AI-Powered_Teaching-Assistant,unique:mayankjen/AI-Powered_Teaching-Assistant,1,1.0,681,True,token_jaccard_single_linkage
0.85,MeetThakkar/quiz-generator,unique:MeetThakkar/quiz-generator,1,1.0,170,True,token_jaccard_single_linkage
0.85,mehakkhan/Kaggle_Study_Assistant,unique:mehakkhan/Kaggle_Study_Assistant,1,1.0,461,True,token_jaccard_single_linkage
0.85,Mehrann123/AI-tutor,unique:Mehrann123/AI-tutor,1,1.0,147,True,token_jaccard_single_linkage
0.85,Mehrann123/MMB-Quiz-Generator,unique:Mehrann123/MMB-Quiz-Generator,1,1.0,1933,True,token_jaccard_single_linkage
0.85,mehwishafsa/education_chatbot,unique:mehwishafsa/education_chatbot,1,1.0,165,True,token_jaccard_single_linkage
0.85,mercLH44/new-ai-tutor,unique:mercLH44/new-ai-tutor,1,1.0,1094,True,token_jaccard_single_linkage
0.85,midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,unique:midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,1,1.0,1675,True,token_jaccard_single_linkage
0.85,mkT83303/spanish-tutor-chatbot,unique:mkT83303/spanish-tutor-chatbot,1,1.0,107,True,token_jaccard_single_linkage
0.85,MMustafa313/RAG_Study_Assistant,unique:MMustafa313/RAG_Study_Assistant,1,1.0,431,True,token_jaccard_single_linkage
0.85,mogbuehi/LO_AI_Tutor,unique:mogbuehi/LO_AI_Tutor,1,1.0,401,True,token_jaccard_single_linkage
0.85,mogbuehi/YT_Language_Tutor,493cb0686f965abaaa1323372b9a9c8fc0bcd21df1c6d6eb23d77f30e5265fd8,2,0.5,1254,True,token_jaccard_single_linkage
0.85,mogbuehi/YT_Language_Tutor_2,493cb0686f965abaaa1323372b9a9c8fc0bcd21df1c6d6eb23d77f30e5265fd8,2,0.5,1254,True,token_jaccard_single_linkage
0.85,MohammadYaseen/personalized-study-assistant-chatbot,unique:MohammadYaseen/personalized-study-assistant-chatbot,1,1.0,335,True,token_jaccard_single_linkage
0.85,Mohd-Dilshan/ai-quiz-generator,unique:Mohd-Dilshan/ai-quiz-generator,1,1.0,434,True,token_jaccard_single_linkage
0.85,Mohit99Chand/EducationalAIChatbot,unique:Mohit99Chand/EducationalAIChatbot,1,1.0,574,True,token_jaccard_single_linkage
0.85,Mohitha/Conversational_AI_Data_Science_Tutor,unique:Mohitha/Conversational_AI_Data_Science_Tutor,1,1.0,263,True,token_jaccard_single_linkage
0.85,Moon33/linda-quiz-generator,unique:Moon33/linda-quiz-generator,1,1.0,2333,True,token_jaccard_single_linkage
0.85,MOrgan27/AI-study-assistant,unique:MOrgan27/AI-study-assistant,1,1.0,126,True,token_jaccard_single_linkage
0.85,motsimaslam/Afri-AI-Tutor,unique:motsimaslam/Afri-AI-Tutor,1,1.0,1307,True,token_jaccard_single_linkage
0.85,Mpavan45/Ai_Data-Science_Tutor,unique:Mpavan45/Ai_Data-Science_Tutor,1,1.0,520,True,token_jaccard_single_linkage
0.85,mrhamxa/Gradio-based-RAG-study-assistant,unique:mrhamxa/Gradio-based-RAG-study-assistant,1,1.0,614,True,token_jaccard_single_linkage
0.85,MrSimple01/QuizGenerator,unique:MrSimple01/QuizGenerator,1,1.0,1211,True,token_jaccard_single_linkage
0.85,muhammadHassan123/quiz-generator-ai,unique:muhammadHassan123/quiz-generator-ai,1,1.0,591,True,token_jaccard_single_linkage
0.85,Mujahid1122/AI-Based-Quiz-Generator,unique:Mujahid1122/AI-Based-Quiz-Generator,1,1.0,542,True,token_jaccard_single_linkage
